nodeId,stationName,lineName,travelMinutes,lng,lat
615,미사,서울5호선,57.266667,127.19248513781459,37.56301637764626
92,서강대,경의중앙선,57.3,126.93523354466528,37.55233183205827
321,서울역,공항철도,57.433333,126.96970726119267,37.55330002448569
660,석계,서울6호선,57.433333,127.06619366992827,37.61503616885079
419,독산,서울1호선,57.466667,126.88943370369373,37.466051972080976
178,보평,용인경전철,57.6,127.21849922235091,37.258959448008945
746,마곡나루,서울9호선,57.633333,126.82731038538564,37.5666956902858
185,북한산보국문,우이신설경전철,57.7,127.0082013037159,37.61214082533004
713,노원,서울7호선,57.75,127.0605472338607,37.65455907475965
362,신이문,서울1호선,57.916667,127.06746352546598,37.60198063407909
662,화랑대,서울6호선,57.916667,127.0837918934522,37.61985113066094
577,화곡,서울5호선,58.216667,126.8404140019446,37.54165781085848
636,마포구청,서울6호선,58.216667,126.90330689680026,37.56363639749388
739,동구릉,서울8호선,58.233333,127.13794969798045,37.61238759691262
125,서울역,경의중앙선,58.466667,126.97132310033219,37.55680561965095
319,홍대입구,공항철도,58.716667,126.92695147389503,37.557317050855794
677,천왕,서울7호선,58.75,126.83867517110163,37.486739329577425
486,구파발,서울3호선,58.766667,126.91881730019298,37.63639757222915
560,미아,서울4호선,58.933333,127.02618198046385,37.62636094653018
409,성균관대,서울1호선,58.966667,126.97111617206218,37.30031469646502
467,신정네거리,서울2호선,58.966667,126.85291351093805,37.520192023600785
126,청량리,경춘선,59.25,127.04829370607256,37.580797237299414
91,홍대입구,경의중앙선,59.3,126.92711676704472,37.55749659897202
179,둔전,용인경전철,59.3,127.21361954461665,37.26720607366618
466,까치산,서울2호선,59.383333,126.84688932629948,37.53139310583104
107,양원,경의중앙선,59.416667,127.10814764606555,37.606641053033485
418,금천구청,서울1호선,59.466667,126.89363501880827,37.45612399557803
532,금정,서울4호선,59.7,126.9433540751319,37.37265770582086
663,봉화산,서울6호선,59.75,127.09175060927113,37.61714681111189
714,마들,서울7호선,59.75,127.05760212496052,37.66541488039195
745,신방화,서울9호선,59.8,126.81694853560049,37.567544508753876
635,월드컵경기장,서울6호선,59.883333,126.89906444681453,37.569592247612064
627,불광,서울6호선,59.933333,126.9292376904709,37.61080604020588
338,온수,서울1호선,59.966667,126.82389330619179,37.49244945064322
